Source,Target,Type,Id,Label,Weight
MYC,NUP133,Undirected,94046,,1
MYC,VWF,Undirected,94048,,1
MYC,USP22,Undirected,94054,,1
MYC,SNW1,Undirected,94056,,1
MYC,PALB2,Undirected,94059,,1
MYC,USP14,Undirected,94063,,1
MYC,SLC7A5,Undirected,94064,,1
MYC,PSMD11,Undirected,94070,,1
MYC,ALDH2,Undirected,94072,,1
MYC,MESDC2,Undirected,94074,,1
MYC,ANAPC5,Undirected,94078,,1
MYC,SNX1,Undirected,94080,,1
MYC,VSX2,Undirected,94088,,1
MYC,RBMS2,Undirected,94092,,1
MYC,MEOX2,Undirected,94094,,1
MYC,TSPAN13,Undirected,94096,,1
MYC,RIMS2,Undirected,94113,,1
MYC,RCOR1,Undirected,94115,,1
MYC,PRR11,Undirected,94118,,1
MYC,TRIM37,Undirected,94119,,1
MYC,NUBP2,Undirected,94121,,1
MYC,TCEB2,Undirected,94123,,1
MYC,CHTF18,Undirected,94124,,1
MYC,DNAJA3,Undirected,94130,,1
MYC,DHX8,Undirected,94133,,1
MYC,ERP44,Undirected,94136,,1
MYC,SRCAP,Undirected,94139,,1
MYC,AJUBA,Undirected,94153,,1
MYC,TEP1,Undirected,94154,,1
MYC,ELL,Undirected,94161,,1
MYC,SAMHD1,Undirected,94166,,1
MYC,MARK4,Undirected,94169,,1
MYC,CSE1L,Undirected,94176,,1
MYC,EEF2K,Undirected,94179,,1
MYC,EPC1,Undirected,94181,,1
MYC,CCDC6,Undirected,94186,,1
MYC,DDX18,Undirected,94196,,1
MYC,LIG1,Undirected,94199,,1
MYC,ASF1B,Undirected,94209,,1
MYC,MED26,Undirected,94211,,1
MYC,PPP1R12C,Undirected,94213,,1
MYC,PNO1,Undirected,94221,,1
MYC,TAF1B,Undirected,94222,,1
MYC,ARHGEF17,Undirected,94224,,1
MYC,POLD3,Undirected,94225,,1
MYC,TFCP2L1,Undirected,94227,,1
MYC,SGOL1,Undirected,94230,,1
MYC,NDUFS3,Undirected,94232,,1
MYC,TYRO3,Undirected,94234,,1
MYC,OSBP,Undirected,94236,,1
MYC,POLR1A,Undirected,94238,,1
MYC,PKP1,Undirected,94249,,1
MYC,GTF3C3,Undirected,94250,,1
MYC,USP13,Undirected,94251,,1
MYC,CDH3,Undirected,94256,,1
MYC,HAT1,Undirected,94261,,1
MYC,CCNT2,Undirected,94265,,1
MYC,ZRANB3,Undirected,94266,,1
MYC,ARID4B,Undirected,94268,,1
MYC,PPAT,Undirected,94270,,1
MYC,COPS4,Undirected,94279,,1
MYC,WNT5A,Undirected,94291,,1
MYC,PDCD6,Undirected,94312,,1
MYC,SOX30,Undirected,94317,,1
MYC,ERCC8,Undirected,94320,,1
MYC,STC2,Undirected,94329,,1
MYC,LSG1,Undirected,94338,,1
MYC,SPDL1,Undirected,94339,,1
MYC,CDKL3,Undirected,94341,,1
MYC,UBE2B,Undirected,94342,,1
MYC,NBN,Undirected,94353,,1
MYC,PTPN23,Undirected,94358,,1
MYC,ADAM2,Undirected,94363,,1
MYC,EIF4H,Undirected,94371,,1
MYC,PMS2,Undirected,94373,,1
MYC,BTAF1,Undirected,94378,,1
MYC,RBM6,Undirected,94379,,1
MYC,TEF,Undirected,94387,,1
MYC,CPSF6,Undirected,94395,,1
MYC,TMPO,Undirected,94396,,1
MYC,CDK2,Undirected,94398,,1
MYC,BIN2,Undirected,94401,,1
MYC,ERBB3,Undirected,94404,,1
MYC,ESYT1,Undirected,94405,,1
MYC,FANCM,Undirected,94412,,1
MYC,L2HGDH,Undirected,94413,,1
MYC,TRIP11,Undirected,94415,,1
MYC,SRP14,Undirected,94418,,1
MYC,BCL2A1,Undirected,94419,,1
MYC,WDR61,Undirected,94420,,1
MYC,IGF1R,Undirected,94421,,1
MYC,BBS4,Undirected,94423,,1
MYC,POLG,Undirected,94425,,1
MYC,TICRR,Undirected,94427,,1
MYC,DHX38,Undirected,94432,,1
MYC,ZFHX3,Undirected,94433,,1
MYC,MAP1LC3B,Undirected,94435,,1
MYC,COPS3,Undirected,94441,,1
MYC,CDH2,Undirected,94443,,1
MYC,ESCO1,Undirected,94445,,1
MYC,AKAP8,Undirected,94458,,1
MYC,SIK1,Undirected,94464,,1
MYC,PLK4,Undirected,94474,,1
MYC,NUF2,Undirected,94477,,1
MYC,POGZ,Undirected,94483,,1
MYC,ETAA1,Undirected,94491,,1
MYC,RTKN,Undirected,94493,,1
MYC,DYNC1LI1,Undirected,94500,,1
MYC,RNF7,Undirected,94505,,1
MYC,CENPC,Undirected,94510,,1
MYC,MARCH6,Undirected,94514,,1
MYC,SRD5A1,Undirected,94515,,1
MYC,RPL37,Undirected,94516,,1
MYC,SKP2,Undirected,94517,,1
MYC,GABRA6,Undirected,94525,,1
MYC,NHP2,Undirected,94526,,1
MYC,MUT,Undirected,94530,,1
MYC,CDCA5,Undirected,94536,,1
MYC,CCT6A,Undirected,94538,,1
MYC,GIGYF1,Undirected,94539,,1
MYC,GINS4,Undirected,94550,,1
MYC,GSDMC,Undirected,94555,,1
MYC,UHRF2,Undirected,94556,,1
MYC,PAOX,Undirected,94566,,1
MYC,PPRC1,Undirected,94567,,1
MYC,SSRP1,Undirected,94571,,1
MYC,OVOL2,Undirected,94578,,1
MYC,MYRF,Undirected,94580,,1
MYC,ORAOV1,Undirected,94583,,1
MYC,HNMT,Undirected,94589,,1
MYC,CCT5,Undirected,94592,,1
MYC,USP15,Undirected,94597,,1
MYC,DENR,Undirected,94598,,1
MYC,CCRN4L,Undirected,94600,,1
MYC,POU4F2,Undirected,94606,,1
MYC,EPHA4,Undirected,94610,,1
MYC,HSPB8,Undirected,94611,,1
MYC,ZSCAN1,Undirected,94617,,1
MYC,USP12,Undirected,94618,,1
MYC,ZFP36L2,Undirected,94620,,1
MYC,OTX1,Undirected,94624,,1
MYC,CENPH,Undirected,94631,,1
MYC,HOXA10,Undirected,94642,,1
MYC,TOMM70A,Undirected,94647,,1
MYC,NEIL2,Undirected,94649,,1
MYC,ASZ1,Undirected,94651,,1
MYC,ERCC3,Undirected,94662,,1
MYC,NIFK,Undirected,94665,,1
MYC,GEMIN5,Undirected,94666,,1
MYC,NUP205,Undirected,94668,,1
MYC,PPIL3,Undirected,94670,,1
MYC,CSF1R,Undirected,94674,,1
MYC,SMC2,Undirected,94676,,1
MYC,VBP1,Undirected,94677,,1
MYC,NAT2,Undirected,94678,,1
MYC,CCT8,Undirected,94687,,1
MYC,SCAF4,Undirected,94689,,1
MYC,PRG3,Undirected,94692,,1
MYC,UBE2L6,Undirected,94693,,1
MYC,AIFM1,Undirected,94695,,1
MYC,NSMCE2,Undirected,94697,,1
MYC,FANCD2,Undirected,94702,,1
MYC,FZD1,Undirected,94705,,1
MYC,FMNL2,Undirected,94716,,1
MYC,NCF1,Undirected,94728,,1
MYC,MIS18A,Undirected,94732,,1
MYC,IGF2BP1,Undirected,94737,,1
MYC,RFX5,Undirected,94741,,1
MYC,PSMB4,Undirected,94742,,1
MYC,MED8,Undirected,94748,,1
MYC,SSU72,Undirected,94753,,1
MYC,C21orf33,Undirected,94760,,1
MYC,FAM207A,Undirected,94762,,1
MYC,MED27,Undirected,94767,,1
MYC,ATP5J2,Undirected,94774,,1
MYC,RAVER1,Undirected,94789,,1
MYC,SLX4,Undirected,94794,,1
MYC,STX5,Undirected,94797,,1
MYC,AZIN2,Undirected,94803,,1
MYC,ZNF281,Undirected,94806,,1
MYC,PEX13,Undirected,94811,,1
MYC,KCNF1,Undirected,94812,,1
MYC,IWS1,Undirected,94818,,1
MYC,CCT3,Undirected,94827,,1
MYC,PRKCI,Undirected,94834,,1
MYC,SNRK,Undirected,94846,,1
MYC,RPN1,Undirected,94853,,1
MYC,UBXN7,Undirected,94856,,1
MYC,BSN,Undirected,94858,,1
MYC,WDR82,Undirected,94861,,1
MYC,SAP30,Undirected,94863,,1
MYC,ABCE1,Undirected,94871,,1
MYC,TCERG1,Undirected,94875,,1
MYC,UTP15,Undirected,94878,,1
MYC,CSF2,Undirected,94883,,1
MYC,HIST1H2AA,Undirected,94887,,1
MYC,SOX17,Undirected,94892,,1
MYC,SUN3,Undirected,94893,,1
MYC,MED30,Undirected,94895,,1
MYC,EN2,Undirected,94897,,1
MYC,ORC5,Undirected,94898,,1
MYC,KIAA1429,Undirected,94901,,1
MYC,UBAP1,Undirected,94902,,1
MYC,KDM1B,Undirected,94905,,1
MYC,INPPL1,Undirected,94911,,1
MYC,PHOX2A,Undirected,94912,,1
MYC,PKNOX2,Undirected,94914,,1
MYC,METTL3,Undirected,94920,,1
MYC,WAPAL,Undirected,94922,,1
MYC,CPSF2,Undirected,94923,,1
MYC,CCT2,Undirected,94930,,1
MYC,TAF10,Undirected,94931,,1
MYC,TPP1,Undirected,94932,,1
MYC,KIAA0101,Undirected,94944,,1
MYC,PEX11A,Undirected,94945,,1
MYC,GLYATL1,Undirected,94948,,1
MYC,NAB2,Undirected,94950,,1
MYC,NUDT21,Undirected,94955,,1
MYC,SLC27A4,Undirected,94958,,1
MYC,GCN1L1,Undirected,94961,,1
MYC,ZNF646,Undirected,94966,,1
MYC,PSCA,Undirected,94974,,1
MYC,ICT1,Undirected,94984,,1
MYC,TK1,Undirected,94987,,1
MYC,E4F1,Undirected,94991,,1
MYC,SDHAF2,Undirected,94993,,1
MYC,DDB1,Undirected,94994,,1
MYC,TRIM8,Undirected,95001,,1
MYC,NHLH1,Undirected,95003,,1
MYC,HEXIM2,Undirected,95006,,1
MYC,PYGO1,Undirected,95007,,1
MYC,POLR1D,Undirected,95010,,1
MYC,BUB1,Undirected,95012,,1
MYC,CXXC5,Undirected,95013,,1
MYC,SCEL,Undirected,95017,,1
MYC,PA2G4,Undirected,95026,,1
MYC,HIST1H2AE,Undirected,95040,,1
MYC,MTBP,Undirected,95042,,1
MYC,PDS5A,Undirected,95044,,1
MYC,LUZP1,Undirected,95048,,1
MYC,CTLA4,Undirected,95051,,1
MYC,RNF139,Undirected,95053,,1
MYC,SMYD4,Undirected,95059,,1
MYC,COL3A1,Undirected,95061,,1
MYC,CTNNA1,Undirected,95065,,1
MYC,THAP11,Undirected,95066,,1
MYC,SLC26A5,Undirected,95068,,1
MYC,SRP9,Undirected,95076,,1
MYC,SF3B3,Undirected,95088,,1
MYC,UQCRFS1,Undirected,95102,,1
MYC,PPIH,Undirected,95107,,1
MYC,BOLA2B,Undirected,95110,,1
MYC,LDB2,Undirected,95112,,1
MYC,TMEM126A,Undirected,95118,,1
MYC,CDCA7,Undirected,95120,,1
MYC,YEATS2,Undirected,95121,,1
MYC,ESCO2,Undirected,95123,,1
MYC,FAM103A1,Undirected,95128,,1
MYC,MCM7,Undirected,95138,,1
MYC,MLLT10,Undirected,95141,,1
MYC,HIST1H1E,Undirected,95146,,1
MYC,MUS81,Undirected,95150,,1
MYC,U2AF2,Undirected,95152,,1
MYC,RPL13,Undirected,95153,,1
MYC,GCC2,Undirected,95155,,1
MYC,TADA2B,Undirected,95158,,1
MYC,ATP6V0A4,Undirected,95160,,1
MYC,MMP14,Undirected,95161,,1
MYC,PODN,Undirected,95162,,1
MYC,MEPCE,Undirected,95171,,1
MYC,APITD1,Undirected,95173,,1
MYC,CBX2,Undirected,95175,,1
MYC,NSUN5,Undirected,95182,,1
MYC,ZNF471,Undirected,95184,,1
MYC,UBE3C,Undirected,95185,,1
MYC,RPL15,Undirected,95187,,1
MYC,ACO1,Undirected,95189,,1
MYC,HCFC1,Undirected,95193,,1
MYC,C10orf2,Undirected,95197,,1
MYC,GLIS1,Undirected,95199,,1
MYC,MIS18BP1,Undirected,95202,,1
MYC,AKIP1,Undirected,95220,,1
MYC,ERCC4,Undirected,95222,,1
MYC,LSM1,Undirected,95224,,1
MYC,ISCU,Undirected,95225,,1
MYC,NUP93,Undirected,95226,,1
MYC,CCAR2,Undirected,95227,,1
MYC,ELF5,Undirected,95234,,1
MYC,DHX37,Undirected,95238,,1
MYC,ELF4,Undirected,95242,,1
MYC,RSF1,Undirected,95248,,1
MYC,PAAF1,Undirected,95250,,1
MYC,PPP1R8,Undirected,95251,,1
MYC,KLK10,Undirected,95253,,1
MYC,RBM14,Undirected,95254,,1
MYC,ATAD3B,Undirected,95255,,1
MYC,TAF7,Undirected,95280,,1
MYC,KCTD2,Undirected,95282,,1
MYC,CLSPN,Undirected,95286,,1
MYC,PABPC1,Undirected,95287,,1
MYC,ATAD5,Undirected,95288,,1
MYC,RNASEH1,Undirected,95291,,1
MYC,CTC1,Undirected,95298,,1
MYC,PDS5B,Undirected,95301,,1
MYC,EDNRA,Undirected,95327,,1
MYC,SHQ1,Undirected,95330,,1
MYC,PRPF3,Undirected,95331,,1
MYC,CHAF1B,Undirected,95334,,1
MYC,COG4,Undirected,95338,,1
MYC,NUP98,Undirected,95340,,1
MYC,CCDC101,Undirected,95343,,1
MYC,SWI5,Undirected,95350,,1
MYC,BIN1,Undirected,95352,,1
MYC,SIX5,Undirected,95353,,1
MYC,RMI1,Undirected,95356,,1
MYC,SNRNP200,Undirected,95357,,1
MYC,TCP1,Undirected,95361,,1
MYC,CHMP6,Undirected,95364,,1
MYC,RECQL5,Undirected,95366,,1
MYC,ROCK2,Undirected,95372,,1
MYC,YME1L1,Undirected,95380,,1
MYC,MAF1,Undirected,95383,,1
MYC,SF3B2,Undirected,95391,,1
MYC,SHMT1,Undirected,95392,,1
MYC,PINX1,Undirected,95394,,1
MYC,SUPT6H,Undirected,95399,,1
MYC,SKA3,Undirected,95404,,1
MYC,RCN2,Undirected,95406,,1
MYC,PCK1,Undirected,95410,,1
MYC,TUBB3,Undirected,95416,,1
MYC,VPS37D,Undirected,95418,,1
MYC,RNF168,Undirected,95425,,1
MYC,KBTBD11,Undirected,95438,,1
MYC,LOH12CR1,Undirected,95439,,1
MYC,DCBLD2,Undirected,95440,,1
MYC,HIST1H2BC,Undirected,95444,,1
MYC,ETV4,Undirected,95447,,1
MYC,DSCC1,Undirected,95453,,1
MYC,CDK20,Undirected,95455,,1
MYC,TUFM,Undirected,95459,,1
MYC,TSPYL5,Undirected,95465,,1
MYC,MTSS1,Undirected,95466,,1
MYC,ZMYM3,Undirected,95467,,1
MYC,EXOSC3,Undirected,95470,,1
MYC,ATRIP,Undirected,95471,,1
MYC,ZKSCAN1,Undirected,95472,,1
MYC,MYCBPAP,Undirected,95473,,1
MYC,SPAG5,Undirected,95476,,1
MYC,IFT88,Undirected,95479,,1
MYC,DBF4B,Undirected,95481,,1
MYC,MED14,Undirected,95484,,1
MYC,SMARCE1,Undirected,95491,,1
MYC,WRAP53,Undirected,95496,,1
MYC,NCAPD2,Undirected,95511,,1
MYC,GSG2,Undirected,95518,,1
MYC,MED16,Undirected,95525,,1
MYC,RNF40,Undirected,95528,,1
MYC,SEC16A,Undirected,95532,,1
MYC,SRSF7,Undirected,95534,,1
MYC,FKRP,Undirected,95546,,1
MYC,NCBP2,Undirected,95551,,1
MYC,FTSJ1,Undirected,95552,,1
MYC,ZNF121,Undirected,95553,,1
MYC,XPOT,Undirected,95567,,1
MYC,TGIF1,Undirected,95569,,1
MYC,YAF2,Undirected,95571,,1
MYC,PIF1,Undirected,95576,,1
MYC,CDCA2,Undirected,95580,,1
MYC,MINA,Undirected,95581,,1
MYC,MOB2,Undirected,95587,,1
MYC,HEXIM1,Undirected,95589,,1
MYC,KCNH8,Undirected,95591,,1
MYC,RBM10,Undirected,95594,,1
MYC,PHF6,Undirected,95597,,1
MYC,LIN9,Undirected,95598,,1
MYC,KDELR1,Undirected,95610,,1
MYC,CD300C,Undirected,95611,,1
MYC,TCEAL7,Undirected,95612,,1
MYC,MEX3B,Undirected,95614,,1
MYC,TBK1,Undirected,95615,,1
MYC,NDUFA12,Undirected,95623,,1
MYC,BOLA2,Undirected,95627,,1
MYC,KREMEN1,Undirected,95631,,1
MYC,NPLOC4,Undirected,95637,,1
MYC,IKZF1,Undirected,95640,,1
MYC,EPHB3,Undirected,95652,,1
MYC,NOP10,Undirected,95655,,1
MYC,RARB,Undirected,95661,,1
MYC,ZNF703,Undirected,95662,,1
MYC,CTAG1B,Undirected,95665,,1
MYC,EIF3C,Undirected,95666,,1
MYC,PURA,Undirected,95668,,1
MYC,UNC5A,Undirected,95669,,1
MYC,HIST2H2AB,Undirected,95670,,1
MYC,BACE2,Undirected,95672,,1
MYC,MRPL12,Undirected,95687,,1
MYC,RPS19BP1,Undirected,95691,,1
MYC,NDEL1,Undirected,95692,,1
MYC,HBB,Undirected,95693,,1
MYC,CACNA1H,Undirected,95700,,1
MYC,TCFL5,Undirected,95701,,1
MYC,ZMIZ1,Undirected,95706,,1
MYC,TAL2,Undirected,95707,,1
MYC,PDCD1,Undirected,95712,,1
MYC,BCL9L,Undirected,95717,,1
MYC,SF3B1,Undirected,95718,,1
MYC,CASC5,Undirected,95720,,1
MYC,SPDYA,Undirected,95722,,1
MYC,CDR2L,Undirected,95725,,1
MYC,LIMK1,Undirected,95732,,1
MYC,DHX15,Undirected,95733,,1
MYC,SUPT7L,Undirected,95734,,1
MYC,TNRC6C,Undirected,95737,,1
MYC,PNRC1,Undirected,95741,,1
MYC,TDP1,Undirected,95751,,1
MYC,UXT,Undirected,95754,,1
MYC,NXN,Undirected,95756,,1
MYC,ELAC2,Undirected,95757,,1
MYC,STARD3,Undirected,95758,,1
MYC,SEC62,Undirected,95762,,1
MYC,ISYNA1,Undirected,95767,,1
MYC,OVOL1,Undirected,95772,,1
MYC,MXD4,Undirected,95773,,1
MYC,CYP3A4,Undirected,95774,,1
MYC,SUGCT,Undirected,95787,,1
MYC,STARD13,Undirected,95793,,1
MYC,TUBB,Undirected,95796,,1
MYC,RRP1B,Undirected,95801,,1
MYC,DPPA3,Undirected,95805,,1
MYC,NELFB,Undirected,95809,,1
MYC,ZNF449,Undirected,95813,,1
MYC,LBR,Undirected,95819,,1
MYC,PKLR,Undirected,95822,,1
MYC,NISCH,Undirected,95823,,1
MYC,ARHGEF10,Undirected,95828,,1
MYC,CAPRIN1,Undirected,95830,,1
MYC,KAT5,Undirected,95831,,1
MYC,GTF2F2,Undirected,95843,,1
MYC,HMX2,Undirected,95854,,1
MYC,RBPJL,Undirected,95860,,1
MYC,TUBB4B,Undirected,95863,,1
MYC,ZNF34,Undirected,95869,,1
MYC,PHF10,Undirected,95875,,1
MYC,RIOK3,Undirected,95879,,1
MYC,RPS2,Undirected,95880,,1
MYC,ERBB4,Undirected,95889,,1
MYC,SNRPD2,Undirected,95891,,1
MYC,UBE4B,Undirected,95899,,1
MYC,RBM5,Undirected,95901,,1
MYC,PRMT7,Undirected,95902,,1
MYC,SEC24C,Undirected,95911,,1
MYC,TCEA2,Undirected,95913,,1
MYC,HOXA9,Undirected,95916,,1
MYC,CDK5RAP2,Undirected,95920,,1
MYC,FRMD6,Undirected,95922,,1
MYC,PSPC1,Undirected,95925,,1
MYC,BSX,Undirected,95932,,1
MYC,LIN28B,Undirected,95934,,1
MYC,H1F0,Undirected,95937,,1
