Source,Target,Type,Id,Label,Weight
NTS,CDK1,Undirected,182220,,1
NTS,FOXB1,Undirected,182223,,1
NTS,GRIN2A,Undirected,182226,,1
NTS,TMEM106B,Undirected,182227,,1
NTS,CENPK,Undirected,182228,,1
NTS,CLDN6,Undirected,182229,,1
NTS,HRH1,Undirected,182230,,1
NTS,PAFAH1B1,Undirected,182231,,1
NTS,INS,Undirected,182232,,1
NTS,MB,Undirected,182234,,1
NTS,NPS,Undirected,182237,,1
NTS,PPAPDC1A,Undirected,182239,,1
NTS,CRHR1,Undirected,182240,,1
NTS,IQCF6,Undirected,182241,,1
NTS,PROL1,Undirected,182242,,1
NTS,GRIK1,Undirected,182244,,1
NTS,GCGR,Undirected,182246,,1
NTS,POMC,Undirected,182247,,1
NTS,ECE2,Undirected,182248,,1
NTS,NPY,Undirected,182249,,1
NTS,MDK,Undirected,182254,,1
NTS,TF,Undirected,182256,,1
NTS,ADRA2C,Undirected,182257,,1
NTS,NPPC,Undirected,182266,,1
NTS,CREB1,Undirected,182269,,1
NTS,MLN,Undirected,182272,,1
NTS,DDN,Undirected,182274,,1
NTS,TDRD12,Undirected,182275,,1
NTS,UNC80,Undirected,182277,,1
NTS,PPAPDC1B,Undirected,182283,,1
NTS,KCNK2,Undirected,182287,,1
NTS,OPRM1,Undirected,182288,,1
NTS,NTM,Undirected,182289,,1
NTS,RLN3,Undirected,182292,,1
NTS,CHRM2,Undirected,182295,,1
NTS,PPIP5K1,Undirected,182296,,1
NTS,PMEL,Undirected,182297,,1
NTS,DDC,Undirected,182298,,1
NTS,CGB8,Undirected,182299,,1
NTS,ARRB2,Undirected,182300,,1
NTS,DNAJB5,Undirected,182301,,1
NTS,ETV1,Undirected,182303,,1
NTS,OXR1,Undirected,182305,,1
NTS,SP8,Undirected,182310,,1
NTS,ARRB1,Undirected,182313,,1
NTS,AK9,Undirected,182314,,1
NTS,C16orf91,Undirected,182318,,1
NTS,RFESD,Undirected,182319,,1
NTS,FAM25BP,Undirected,182320,,1
NTS,BDNF,Undirected,182321,,1
NTS,LSAMP,Undirected,182329,,1
NTS,RIIAD1,Undirected,182330,,1
